transcript_id	counts
ENST00000508546.5|ENSG00000111859.17|OTTHUMG00000014255.8|OTTHUMT00000367525.2|NEDD9-211|NEDD9|581|protein_coding|	33
ENST00000468612.5|ENSG00000111859.17|OTTHUMG00000014255.8|OTTHUMT00000039857.2|NEDD9-207|NEDD9|809|retained_intron|	13
ENST00000512665.5|ENSG00000111859.17|OTTHUMG00000014255.8|OTTHUMT00000367598.1|NEDD9-213|NEDD9|761|retained_intron|	8
ENST00000459670.2|ENSG00000111859.17|OTTHUMG00000014255.8|OTTHUMT00000039858.2|NEDD9-205|NEDD9|614|protein_coding_CDS_not_defined|	12
ENST00000508800.1|ENSG00000111859.17|OTTHUMG00000014255.8|OTTHUMT00000367565.1|NEDD9-212|NEDD9|834|protein_coding_CDS_not_defined|	4
ENST00000606214.5|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470285.1|TBC1D7-214|TBC1D7|2229|protein_coding|	15
ENST00000607658.5|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470287.1|TBC1D7-221|TBC1D7|1649|protein_coding|	6
ENST00000446018.5|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000039893.3|TBC1D7-211|TBC1D7|762|protein_coding|	35
ENST00000607532.5|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470288.1|TBC1D7-220|TBC1D7|1877|protein_coding_CDS_not_defined|	28
ENST00000607208.1|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470289.1|TBC1D7-218|TBC1D7|340|protein_coding_CDS_not_defined|	13
ENST00000607230.1|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470292.2|TBC1D7-219|TBC1D7|537|protein_coding|	7
ENST00000606530.1|ENSG00000145979.18|OTTHUMG00000014272.6|OTTHUMT00000470293.3|TBC1D7-216|TBC1D7|569|protein_coding|	6
ENST00000537663.5|ENSG00000180537.13|OTTHUMG00000014280.4|-|RNF182-207|RNF182|3382|protein_coding|	30
ENST00000544682.5|ENSG00000180537.13|OTTHUMG00000014280.4|-|RNF182-208|RNF182|3495|protein_coding|	6
ENST00000488300.6|ENSG00000180537.13|OTTHUMG00000014280.4|OTTHUMT00000039911.3|RNF182-204|RNF182|3629|protein_coding|	15
ENST00000471906.1|ENSG00000180537.13|OTTHUMG00000014280.4|OTTHUMT00000356081.2|RNF182-203|RNF182|557|protein_coding|	31
ENST00000537388.1|ENSG00000180537.13|OTTHUMG00000014280.4|-|RNF182-206|RNF182|3274|protein_coding|	36
ENST00000357578.8|ENSG00000112294.14|OTTHUMG00000014356.5|OTTHUMT00000040007.3|ALDH5A1-202|ALDH5A1|5131|protein_coding|	61
ENST00000672652.1|ENSG00000112294.14|OTTHUMG00000014356.5|OTTHUMT00000529458.1|ALDH5A1-209|ALDH5A1|4883|nonsense_mediated_decay|	26
ENST00000672352.1|ENSG00000112294.14|OTTHUMG00000014356.5|OTTHUMT00000529460.1|ALDH5A1-206|ALDH5A1|4685|protein_coding|	42
ENST00000672557.1|ENSG00000112294.14|OTTHUMG00000014356.5|OTTHUMT00000529459.1|ALDH5A1-207|ALDH5A1|859|nonsense_mediated_decay|	25
ENST00000675422.1|ENSG00000112294.14|OTTHUMG00000014356.5|-|ALDH5A1-210|ALDH5A1|2032|retained_intron|	7
ENST00000349999.8|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356135.1|HFE-204|HFE|1704|protein_coding|	32
ENST00000483782.1|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356205.1|HFE-211|HFE|1245|retained_intron|	16
ENST00000461397.6|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356202.1|HFE-209|HFE|1131|protein_coding|	15
ENST00000470149.5|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356142.1|HFE-210|HFE|1123|protein_coding|	41
ENST00000486147.1|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356201.1|HFE-213|HFE|987|retained_intron|	12
ENST00000488199.5|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356203.1|HFE-214|HFE|781|protein_coding|	21
ENST00000357618.10|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356133.1|HFE-207|HFE|5176|protein_coding|	10
ENST00000309234.11|ENSG00000010704.20|OTTHUMG00000016348.3|OTTHUMT00000356207.1|HFE-201|HFE|1160|protein_coding|	2
ENST00000415922.7|ENSG00000181315.11|OTTHUMG00000014460.5|OTTHUMT00000040126.4|ZNF322-201|ZNF322|4811|protein_coding|	33
ENST00000480036.5|ENSG00000181315.11|OTTHUMG00000014460.5|OTTHUMT00000356221.2|ZNF322-206|ZNF322|587|protein_coding|	40
ENST00000465674.5|ENSG00000181315.11|OTTHUMG00000014460.5|OTTHUMT00000356220.1|ZNF322-204|ZNF322|467|protein_coding_CDS_not_defined|	34
ENST00000461899.1|ENSG00000181315.11|OTTHUMG00000014460.5|OTTHUMT00000040127.2|ZNF322-203|ZNF322|572|protein_coding_CDS_not_defined|	43
ENST00000658484.1|ENSG00000224582.7|OTTHUMG00000065812.6|OTTHUMT00000520707.1|LINC01015-207|LINC01015|407|lncRNA|	49
ENST00000648831.1|ENSG00000224582.7|OTTHUMG00000065812.6|OTTHUMT00000500110.1|LINC01015-206|LINC01015|1783|lncRNA|	14
ENST00000647732.1|ENSG00000224582.7|OTTHUMG00000065812.6|OTTHUMT00000500755.1|LINC01015-205|LINC01015|4118|lncRNA|	12
ENST00000445296.1|ENSG00000224582.7|OTTHUMG00000065812.6|OTTHUMT00000194569.1|LINC01015-204|LINC01015|399|lncRNA|	47
ENST00000330083.6|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000256227.2|ATAT1-204|ATAT1|1738|protein_coding|	30
ENST00000319027.9|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000256228.1|ATAT1-202|ATAT1|2061|protein_coding|	23
ENST00000376483.8|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000076448.2|ATAT1-205|ATAT1|2646|protein_coding|	17
ENST00000468713.5|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000256233.1|ATAT1-208|ATAT1|1195|protein_coding_CDS_not_defined|	28
ENST00000493388.5|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000076450.2|ATAT1-211|ATAT1|718|retained_intron|	14
ENST00000462304.5|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000256231.1|ATAT1-207|ATAT1|400|protein_coding_CDS_not_defined|	29
ENST00000479562.1|ENSG00000137343.18|OTTHUMG00000031219.3|OTTHUMT00000256230.1|ATAT1-210|ATAT1|691|retained_intron|	15
ENST00000484566.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000259093.2|DDX39B-221|DDX39B|857|nonsense_mediated_decay|	12
ENST00000458640.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000076304.2|DDX39B-214|DDX39B|2003|protein_coding|	1
ENST00000396172.6|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000259083.2|DDX39B-202|DDX39B|1681|protein_coding|	12
ENST00000417023.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000259091.5|DDX39B-203|DDX39B|561|protein_coding|	17
ENST00000478365.1|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000259092.1|DDX39B-218|DDX39B|439|retained_intron|	4
ENST00000419338.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000076307.3|DDX39B-206|DDX39B|928|protein_coding|	15
ENST00000456662.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000076301.5|DDX39B-212|DDX39B|932|protein_coding|	13
ENST00000428450.5|ENSG00000198563.14|OTTHUMG00000031165.10|OTTHUMT00000076299.4|DDX39B-209|DDX39B|633|protein_coding|	11
ENST00000495600.5|ENSG00000204475.10|OTTHUMG00000031123.4|OTTHUMT00000259318.1|NCR3-206|NCR3|585|protein_coding_CDS_not_defined|	25
ENST00000491161.1|ENSG00000204475.10|OTTHUMG00000031123.4|OTTHUMT00000259317.1|NCR3-205|NCR3|893|protein_coding_CDS_not_defined|	18
ENST00000376073.8|ENSG00000204475.10|OTTHUMG00000031123.4|OTTHUMT00000076211.2|NCR3-204|NCR3|1097|protein_coding|	14
ENST00000376072.7|ENSG00000204475.10|OTTHUMG00000031123.4|OTTHUMT00000076212.2|NCR3-203|NCR3|875|protein_coding|	37
ENST00000376071.4|ENSG00000204475.10|OTTHUMG00000031123.4|OTTHUMT00000076213.2|NCR3-202|NCR3|541|protein_coding|	16
ENST00000487680.1|ENSG00000204385.13|OTTHUMG00000031133.14|OTTHUMT00000268532.1|SLC44A4-209|SLC44A4|392|protein_coding_CDS_not_defined|	13
ENST00000414427.1|ENSG00000204385.13|OTTHUMG00000031133.14|OTTHUMT00000076235.10|SLC44A4-204|SLC44A4|1233|protein_coding|	38
ENST00000479777.1|ENSG00000204385.13|OTTHUMG00000031133.14|OTTHUMT00000268531.2|SLC44A4-208|SLC44A4|655|retained_intron|	17
ENST00000465707.5|ENSG00000204385.13|OTTHUMG00000031133.14|OTTHUMT00000268528.2|SLC44A4-206|SLC44A4|681|protein_coding_CDS_not_defined|	6
ENST00000462671.1|ENSG00000204385.13|OTTHUMG00000031133.14|OTTHUMT00000268529.1|SLC44A4-205|SLC44A4|426|protein_coding_CDS_not_defined|	38
ENST00000492185.5|ENSG00000204356.14|OTTHUMG00000031046.6|OTTHUMT00000268585.2|NELFE-211|NELFE|1786|retained_intron|	15
ENST00000444811.6|ENSG00000204356.14|OTTHUMG00000031046.6|OTTHUMT00000356490.1|NELFE-206|NELFE|1202|protein_coding|	18
ENST00000436289.6|ENSG00000204356.14|OTTHUMG00000031046.6|OTTHUMT00000076051.4|NELFE-204|NELFE|906|protein_coding|	17
ENST00000426722.5|ENSG00000204356.14|OTTHUMG00000031046.6|OTTHUMT00000268589.2|NELFE-203|NELFE|765|protein_coding|	20
ENST00000461073.6|ENSG00000204351.13|OTTHUMG00000031146.5|OTTHUMT00000356494.1|SKIC2-202|SKIC2|3639|nonsense_mediated_decay|	14
ENST00000697836.1|ENSG00000204351.13|OTTHUMG00000031146.5|-|SKIC2-221|SKIC2|4077|retained_intron|	22
ENST00000697842.1|ENSG00000204351.13|OTTHUMG00000031146.5|-|SKIC2-227|SKIC2|4019|retained_intron|	85
ENST00000484835.1|ENSG00000204351.13|OTTHUMG00000031146.5|OTTHUMT00000076267.2|SKIC2-210|SKIC2|931|retained_intron|	56
ENST00000470453.1|ENSG00000204351.13|OTTHUMG00000031146.5|OTTHUMT00000268645.2|SKIC2-206|SKIC2|455|protein_coding_CDS_not_defined|	8
ENST00000480027.1|ENSG00000231852.9|OTTHUMG00000031069.7|OTTHUMT00000268772.2|CYP21A2-231|CYP21A2|649|retained_intron|	68
ENST00000471671.4|ENSG00000231852.9|OTTHUMG00000031069.7|OTTHUMT00000356950.2|CYP21A2-227|CYP21A2|579|protein_coding|	30
ENST00000644719.2|ENSG00000231852.9|OTTHUMG00000031069.7|OTTHUMT00000497046.3|CYP21A2-235|CYP21A2|2006|protein_coding|	9
ENST00000466879.5|ENSG00000231852.9|OTTHUMG00000031069.7|OTTHUMT00000076092.3|CYP21A2-225|CYP21A2|777|retained_intron|	10
ENST00000467780.5|ENSG00000204314.12|OTTHUMG00000031144.4|OTTHUMT00000076258.1|PRRT1-203|PRRT1|1361|protein_coding_CDS_not_defined|	9
ENST00000495191.5|ENSG00000204314.12|OTTHUMG00000031144.4|OTTHUMT00000268923.1|PRRT1-205|PRRT1|2782|retained_intron|	5
ENST00000472641.1|ENSG00000204314.12|OTTHUMG00000031144.4|OTTHUMT00000076257.2|PRRT1-204|PRRT1|1355|protein_coding_CDS_not_defined|	30
ENST00000211413.10|ENSG00000204314.12|OTTHUMG00000031144.4|OTTHUMT00000076255.3|PRRT1-201|PRRT1|1892|protein_coding|	55
ENST00000479510.2|ENSG00000197283.18|OTTHUMG00000031096.20|OTTHUMT00000258900.4|SYNGAP1-206|SYNGAP1|2073|retained_intron|	5
ENST00000629380.3|ENSG00000197283.18|OTTHUMG00000031096.20|OTTHUMT00000076151.6|SYNGAP1-208|SYNGAP1|6010|protein_coding|	6
ENST00000428982.4|ENSG00000197283.18|OTTHUMG00000031096.20|OTTHUMT00000258901.1|SYNGAP1-203|SYNGAP1|4339|protein_coding|	14
ENST00000636146.1|ENSG00000197283.18|OTTHUMG00000031096.20|OTTHUMT00000490357.1|SYNGAP1-212|SYNGAP1|161|protein_coding_CDS_not_defined|	64
ENST00000525912.1|ENSG00000249346.8|OTTHUMG00000166297.13|OTTHUMT00000389019.1|LINC01016-203|LINC01016|396|lncRNA|	52
ENST00000661137.1|ENSG00000249346.8|OTTHUMG00000166297.13|OTTHUMT00000520781.1|LINC01016-210|LINC01016|622|lncRNA|	5
ENST00000659818.1|ENSG00000249346.8|OTTHUMG00000166297.13|OTTHUMT00000514225.1|LINC01016-209|LINC01016|1732|lncRNA|	27
ENST00000655885.1|ENSG00000249346.8|OTTHUMG00000166297.13|OTTHUMT00000502942.2|LINC01016-206|LINC01016|653|lncRNA|	22
ENST00000656180.1|ENSG00000249346.8|OTTHUMG00000166297.13|OTTHUMT00000508583.1|LINC01016-207|LINC01016|450|lncRNA|	11
ENST00000695042.1|ENSG00000137409.21|OTTHUMG00000014614.3|-|MTCH1-207|MTCH1|4690|retained_intron|	13
ENST00000695044.1|ENSG00000137409.21|OTTHUMG00000014614.3|-|MTCH1-209|MTCH1|4071|protein_coding|	14
ENST00000695046.1|ENSG00000137409.21|OTTHUMG00000014614.3|-|MTCH1-211|MTCH1|4181|nonsense_mediated_decay|	12
ENST00000695049.1|ENSG00000137409.21|OTTHUMG00000014614.3|-|MTCH1-214|MTCH1|4845|nonsense_mediated_decay|	14
ENST00000695053.1|ENSG00000137409.21|OTTHUMG00000014614.3|-|MTCH1-218|MTCH1|4339|nonsense_mediated_decay|	14
ENST00000373627.10|ENSG00000137409.21|OTTHUMG00000014614.3|OTTHUMT00000040396.1|MTCH1-202|MTCH1|1955|protein_coding|	16
ENST00000492754.1|ENSG00000137409.21|OTTHUMG00000014614.3|OTTHUMT00000040394.1|MTCH1-206|MTCH1|373|protein_coding_CDS_not_defined|	2
ENST00000633794.1|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000487928.1|DAAM2-211|DAAM2|3871|protein_coding|	21
ENST00000494405.2|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000040465.2|DAAM2-206|DAAM2|794|nonsense_mediated_decay|	1
ENST00000274867.9|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000040464.3|DAAM2-201|DAAM2|6185|protein_coding|	5
ENST00000475489.5|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000040469.2|DAAM2-204|DAAM2|2186|retained_intron|	7
ENST00000538976.5|ENSG00000146122.17|OTTHUMG00000014653.5|-|DAAM2-208|DAAM2|6247|protein_coding|	18
ENST00000405961.3|ENSG00000146122.17|OTTHUMG00000014653.5|-|DAAM2-203|DAAM2|829|protein_coding|	5
ENST00000632657.1|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000487929.1|DAAM2-210|DAAM2|1567|retained_intron|	5
ENST00000631498.1|ENSG00000146122.17|OTTHUMG00000014653.5|OTTHUMT00000487931.1|DAAM2-209|DAAM2|6730|retained_intron|	26
ENST00000645522.1|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000040472.3|MOCS1-209|MOCS1|4256|retained_intron|	8
ENST00000487924.2|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000040478.2|MOCS1-208|MOCS1|4285|nonsense_mediated_decay|	16
ENST00000340692.10|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000040476.3|MOCS1-201|MOCS1|4143|protein_coding|	21
ENST00000373195.7|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000040473.2|MOCS1-204|MOCS1|2852|protein_coding|	24
ENST00000432280.2|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000357736.2|MOCS1-206|MOCS1|1071|protein_coding_CDS_not_defined|	7
ENST00000473742.1|ENSG00000124615.21|OTTHUMG00000014656.8|OTTHUMT00000357735.1|MOCS1-207|MOCS1|591|retained_intron|	30
ENST00000467906.5|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358141.1|KLC4-209|KLC4|3604|nonsense_mediated_decay|	31
ENST00000453940.6|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358142.1|KLC4-204|KLC4|1945|protein_coding|	8
ENST00000347162.10|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000040578.4|KLC4-202|KLC4|2361|protein_coding|	3
ENST00000479632.5|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358190.3|KLC4-216|KLC4|528|protein_coding|	8
ENST00000460283.1|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358188.2|KLC4-206|KLC4|550|protein_coding|	22
ENST00000481888.1|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358189.2|KLC4-218|KLC4|549|protein_coding|	10
ENST00000472172.1|ENSG00000137171.15|OTTHUMG00000014720.8|OTTHUMT00000358191.1|KLC4-213|KLC4|753|retained_intron|	10
ENST00000259746.13|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000040712.2|TMEM63B-201|TMEM63B|3318|protein_coding|	16
ENST00000534326.5|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000040709.2|TMEM63B-210|TMEM63B|1934|retained_intron|	13
ENST00000371893.6|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000040711.2|TMEM63B-203|TMEM63B|2921|protein_coding|	55
ENST00000497371.6|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000040713.2|TMEM63B-204|TMEM63B|616|nonsense_mediated_decay|	8
ENST00000525873.5|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000395710.1|TMEM63B-206|TMEM63B|807|retained_intron|	37
ENST00000533121.1|ENSG00000137216.19|OTTHUMG00000014757.4|OTTHUMT00000395712.1|TMEM63B-209|TMEM63B|2465|nonsense_mediated_decay|	24
ENST00000652680.1|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000501704.1|SLC29A1-224|SLC29A1|1998|protein_coding|	16
ENST00000642613.1|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000494220.1|SLC29A1-210|SLC29A1|935|retained_intron|	90
ENST00000371740.10|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000040718.2|SLC29A1-205|SLC29A1|928|protein_coding|	25
ENST00000472176.2|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000040715.2|SLC29A1-209|SLC29A1|1434|retained_intron|	6
ENST00000645259.1|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000494225.1|SLC29A1-215|SLC29A1|537|protein_coding|	45
ENST00000647460.1|ENSG00000112759.19|OTTHUMG00000014759.5|OTTHUMT00000494226.1|SLC29A1-221|SLC29A1|975|protein_coding|	8
ENST00000483377.5|ENSG00000124813.23|OTTHUMG00000014774.10|OTTHUMT00000040759.4|RUNX2-208|RUNX2|1475|nonsense_mediated_decay|	22
ENST00000371432.7|ENSG00000124813.23|OTTHUMG00000014774.10|-|RUNX2-202|RUNX2|5487|protein_coding|	32
ENST00000371436.10|ENSG00000124813.23|OTTHUMG00000014774.10|OTTHUMT00000040756.3|RUNX2-203|RUNX2|1588|protein_coding|	11
ENST00000576263.5|ENSG00000124813.23|OTTHUMG00000014774.10|OTTHUMT00000438832.1|RUNX2-209|RUNX2|2256|protein_coding|	15
ENST00000473041.1|ENSG00000124813.23|OTTHUMG00000014774.10|OTTHUMT00000040758.1|RUNX2-205|RUNX2|283|protein_coding_CDS_not_defined|	5
ENST00000642250.1|ENSG00000112782.19|OTTHUMG00000014775.11|OTTHUMT00000495465.1|CLIC5-209|CLIC5|1225|nonsense_mediated_decay|	161
ENST00000484572.2|ENSG00000112782.19|OTTHUMG00000014775.11|OTTHUMT00000040763.2|CLIC5-205|CLIC5|726|protein_coding_CDS_not_defined|	47
ENST00000486570.2|ENSG00000112782.19|OTTHUMG00000014775.11|OTTHUMT00000040764.2|CLIC5-206|CLIC5|2003|protein_coding_CDS_not_defined|	7
ENST00000312431.10|ENSG00000151914.22|OTTHUMG00000014913.26|-|DST-202|DST|17756|protein_coding|	16
ENST00000651457.1|ENSG00000151914.22|OTTHUMG00000014913.26|OTTHUMT00000502592.1|DST-237|DST|5836|retained_intron|	7
ENST00000523943.1|ENSG00000151914.22|OTTHUMG00000014913.26|OTTHUMT00000374573.1|DST-230|DST|490|protein_coding|	30
ENST00000517840.1|ENSG00000151914.22|OTTHUMG00000014913.26|OTTHUMT00000374571.1|DST-215|DST|844|retained_intron|	19
ENST00000518935.5|ENSG00000151914.22|OTTHUMG00000014913.26|OTTHUMT00000374520.1|DST-220|DST|3547|protein_coding|	53
ENST00000523967.5|ENSG00000151914.22|OTTHUMG00000014913.26|OTTHUMT00000374518.1|DST-231|DST|2904|retained_intron|	7
ENST00000470661.1|ENSG00000112245.14|OTTHUMG00000014949.6|OTTHUMT00000041081.3|PTP4A1-201|PTP4A1|479|protein_coding_CDS_not_defined|	12
ENST00000672924.1|ENSG00000112245.14|OTTHUMG00000014949.6|OTTHUMT00000529800.1|PTP4A1-206|PTP4A1|2500|protein_coding|	55
ENST00000626021.3|ENSG00000112245.14|OTTHUMG00000014949.6|-|PTP4A1-203|PTP4A1|4621|protein_coding|	3
ENST00000423255.5|ENSG00000233237.9|OTTHUMG00000015006.7|OTTHUMT00000041162.2|LINC00472-204|LINC00472|407|lncRNA|	60
ENST00000588612.5|ENSG00000233237.9|OTTHUMG00000015006.7|OTTHUMT00000458948.1|LINC00472-220|LINC00472|750|lncRNA|	20
ENST00000587397.5|ENSG00000233237.9|OTTHUMG00000015006.7|OTTHUMT00000458951.1|LINC00472-219|LINC00472|750|lncRNA|	19
ENST00000615921.4|ENSG00000233237.9|OTTHUMG00000015006.7|OTTHUMT00000476050.1|LINC00472-230|LINC00472|745|lncRNA|	63
ENST00000681610.1|ENSG00000135297.17|OTTHUMG00000015032.16|-|MTO1-273|MTO1|3518|nonsense_mediated_decay|	26
ENST00000679905.1|ENSG00000135297.17|OTTHUMG00000015032.16|-|MTO1-235|MTO1|3690|nonsense_mediated_decay|	45
ENST00000487960.2|ENSG00000135297.17|OTTHUMG00000015032.16|-|MTO1-211|MTO1|2357|retained_intron|	10
ENST00000679418.1|ENSG00000135297.17|OTTHUMG00000015032.16|-|MTO1-222|MTO1|3721|nonsense_mediated_decay|	11
ENST00000681337.1|ENSG00000135297.17|OTTHUMG00000015032.16|-|MTO1-268|MTO1|3716|nonsense_mediated_decay|	22
ENST00000671258.1|ENSG00000287811.3|OTTHUMG00000194528.1|OTTHUMT00000517990.1|ENST00000671258|ENSG00000287811|1422|lncRNA|	62
ENST00000691944.1|ENSG00000287811.3|OTTHUMG00000194528.1|-|ENST00000691944|ENSG00000287811|1480|lncRNA|	38
ENST00000369408.9|ENSG00000135299.18|OTTHUMG00000015202.7|OTTHUMT00000041488.2|ANKRD6-202|ANKRD6|5258|protein_coding|	20
ENST00000523798.5|ENSG00000135299.18|OTTHUMG00000015202.7|OTTHUMT00000376600.2|ANKRD6-221|ANKRD6|546|protein_coding|	12
ENST00000518150.5|ENSG00000135299.18|OTTHUMG00000015202.7|OTTHUMT00000376601.2|ANKRD6-210|ANKRD6|737|protein_coding|	14
ENST00000483473.1|ENSG00000135299.18|OTTHUMG00000015202.7|OTTHUMT00000041496.1|ANKRD6-207|ANKRD6|421|protein_coding_CDS_not_defined|	70
ENST00000369325.7|ENSG00000135341.19|OTTHUMG00000015217.2|OTTHUMT00000041531.1|MAP3K7-202|MAP3K7|4633|protein_coding|	5
ENST00000369327.7|ENSG00000135341.19|OTTHUMG00000015217.2|OTTHUMT00000041532.1|MAP3K7-203|MAP3K7|4558|protein_coding|	14
ENST00000369332.7|ENSG00000135341.19|OTTHUMG00000015217.2|OTTHUMT00000041529.1|MAP3K7-205|MAP3K7|4830|protein_coding|	4
ENST00000700584.1|ENSG00000135341.19|OTTHUMG00000015217.2|-|MAP3K7-211|MAP3K7|2901|nonsense_mediated_decay|	10
ENST00000369320.1|ENSG00000135341.19|OTTHUMG00000015217.2|OTTHUMT00000041534.1|MAP3K7-201|MAP3K7|3328|retained_intron|	15
ENST00000700592.1|ENSG00000135341.19|OTTHUMG00000015217.2|-|MAP3K7-219|MAP3K7|2768|protein_coding|	13
ENST00000700586.1|ENSG00000135341.19|OTTHUMG00000015217.2|-|MAP3K7-213|MAP3K7|2250|retained_intron|	27
ENST00000700593.1|ENSG00000135341.19|OTTHUMG00000015217.2|-|MAP3K7-220|MAP3K7|2476|protein_coding|	7
ENST00000700588.1|ENSG00000135341.19|OTTHUMG00000015217.2|-|MAP3K7-215|MAP3K7|2479|protein_coding_CDS_not_defined|	1
ENST00000683774.1|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-231|GRIK2|2762|retained_intron|	18
ENST00000421544.6|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-206|GRIK2|4802|protein_coding|	13
ENST00000683215.1|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-225|GRIK2|4655|protein_coding|	3
ENST00000682052.1|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-213|GRIK2|2889|protein_coding_CDS_not_defined|	12
ENST00000413795.5|ENSG00000164418.22|OTTHUMG00000016328.7|OTTHUMT00000043719.2|GRIK2-205|GRIK2|4876|protein_coding|	27
ENST00000683298.1|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-227|GRIK2|6539|retained_intron|	13
ENST00000682312.1|ENSG00000164418.22|OTTHUMG00000016328.7|-|GRIK2-218|GRIK2|1580|retained_intron|	10
ENST00000668203.1|ENSG00000235142.12|OTTHUMG00000015305.49|OTTHUMT00000041678.2|LINC02532-239|LINC02532|1464|lncRNA|	29
ENST00000702365.1|ENSG00000235142.12|OTTHUMG00000015305.49|-|LINC02532-276|LINC02532|1257|lncRNA|	20
ENST00000670755.2|ENSG00000235142.12|OTTHUMG00000015305.49|OTTHUMT00000506405.1|LINC02532-244|LINC02532|1662|lncRNA|	7
ENST00000702360.1|ENSG00000235142.12|OTTHUMG00000015305.49|-|LINC02532-275|LINC02532|584|lncRNA|	32
ENST00000430094.1|ENSG00000235142.12|OTTHUMG00000015305.49|OTTHUMT00000041681.1|LINC02532-205|LINC02532|628|lncRNA|	11
ENST00000606017.2|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000504375.2|CD24-201|CD24|2156|protein_coding|	10
ENST00000615659.1|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000477242.1|CD24-203|CD24|1026|protein_coding|	2
ENST00000620405.1|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000477243.1|CD24-206|CD24|586|protein_coding|	7
ENST00000619869.1|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000477244.1|CD24-205|CD24|566|protein_coding|	8
ENST00000622315.1|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000477245.1|CD24-208|CD24|825|protein_coding|	22
ENST00000610952.1|ENSG00000272398.6|OTTHUMG00000188439.3|OTTHUMT00000477247.1|CD24-202|CD24|802|protein_coding|	6
